permno,date,year,exchcd,siccd,retadj,eretadj,altprc_lag1,ME_lag1,ME_Jun,BM
12592,20121231,2012,2,3842,0.0080645084,0.0079645084,1.2400000095,52.825240406,56.881661417,0.0473808756
12615,20121231,2012,1,2869,0.0431717858,0.0430717858,11.350000381,469.05011576,434.26269946,0.6175295986
12623,20121231,2012,1,3731,0.060954757,0.060854757,40.849998474,2025.7922743,1990.190003,0.5711612285
12637,20121231,2012,2,1311,0.0254402421,0.0253402421,5.1100001335,121.99614319,102.86847944,0.5323356612
12639,20121231,2012,3,9999,0.0531383641,0.0530383641,28.040000916,1415.5153262,1190.0237733,0.0694959238
12640,20121231,2012,3,9999,0.1403508335,0.1402508335,5.1300001144,387.61254865,1036.6032786,0.173037167
12641,20121231,2012,1,7359,-0.033707865,-0.033807865,22.25,2212.0505,1918.1556896,0.9370508521
12650,20121231,2012,1,4011,0.070697397,0.070597397,78.150001526,8599.9387679,7650.6954515,0.4845464853
12660,20121231,2012,1,5961,-0.049530379,-0.049630379,35.130001068,3488.3388461,4175.0352813,0.4245172809
12667,20121231,2012,2,8731,-0.090464577,-0.090564577,8.1800003052,100.28680374,105.54840186,0.1152647996
12682,20121231,2012,1,2671,0.1381818652,0.1380818652,11,159.445,129.63991347,2.5882326755
12688,20121231,2012,3,9999,-0.007779723,-0.007879723,16.709999084,222.94480779,226.63166051,1.4736442363
12691,20121231,2012,3,9999,-0.085889563,-0.085989563,6.5199999809,318.08471907,587.04431446,0.3312256419
12695,20121231,2012,3,9999,0.0798658133,0.0797658133,14.899999619,418.28768929,505.48063787,0.2417988091
12696,20121231,2012,3,6022,0.0108005302,0.0107005302,15.739999771,502.2319127,480.89035516,0.9557352205
12698,20121231,2012,3,9999,-0.29237622,-0.29247622,0.7634000182,21.069840503,92.526079765,0.3443889735
12700,20121231,2012,3,9999,0.0135300932,0.0134300932,8.1300001144,325.71219458,469.35247168,0.4161158518
12719,20121231,2012,1,7389,-0.083955273,-0.084055273,5.3600001335,324.63376809,900.29963008,0.4926242805
12742,20121231,2012,1,8999,0.0617717803,0.0616717803,108.13999939,9427.3207268,6625.5092107,0.5618407439
12743,20121231,2012,1,1311,0.1603774428,0.1602774428,1.0599999428,90.251575128,233.82425,0.929216452
12758,20121231,2012,3,4950,0.0850869268,0.0849869268,21.86000061,400.54079118,323.79047582,0.3458075884
12781,20121231,2012,1,4924,-0.041144647,-0.041244647,40.709999084,918.17331935,895.20750088,0.9813699022
12784,20121231,2012,2,3799,0.2006002665,0.2005002665,0.1999000013,2.5799094166,9.6795,0.3839493893
12785,20121231,2012,1,6324,0.0361882001,0.0360882001,8.2899999619,704.40129676,900.58875716,1.0440152575
12789,20121231,2012,3,6500,-0.034946267,-0.035046267,3.7200000286,137.67720106,161.34587758,0.1338197164
12792,20121231,2012,3,9999,0.003021121,0.002921121,9.9300003052,229.99866707,226.40854116,0.0224748395
12795,20121231,2012,3,9999,-0.004405282,-0.004505282,9.0799999237,461.74523612,726.0095693,0.5047240773
12796,20121231,2012,3,9999,0.0566447265,0.0565447265,16.780000687,1217.0198898,1411.2975136,0.4232202802
12797,20121231,2012,3,9999,0.053619314,0.053519314,7.4600000381,454.20210232,841.5893769,0.3350230967
12798,20121231,2012,3,9999,0.0648801178,0.0647801178,7.0900001526,249.34112537,406.595416,0.4462326824
12835,20121231,2012,1,7389,0.034912724,0.034812724,12.029999733,1203.5774133,1838.687309,0.4052060388
12865,20121231,2012,1,3571,-0.017145291,-0.017245291,23.329999924,2234.1974427,1948.6818131,0.1317393282
12872,20121231,2012,1,2911,0.058112178,0.058012178,59.540000916,20194.956131,15305.231616,0.9112368102
12877,20121231,2012,1,4813,0.002645479,0.002545479,11.340000153,157.62600212,215.36423578,0.7211286857
12879,20121231,2012,1,8069,0.1589404345,0.1588404345,10.569999695,817.93828638,684.25443643,0.299192346
12881,20121231,2012,3,1000,0.1178706959,0.1177706959,2.6300001144,144.03195627,201.50208366,1.6791062486
12882,20121231,2012,3,9999,0.0742187724,0.0741187724,20.479999542,1701.765082,1792.2673211,0.2437371938
12883,20121231,2012,3,9999,0.0989399254,0.0988399254,2.8299999237,33.4024891,12.709400275,0.4584998184
12884,20121231,2012,3,9999,0.0110051269,0.0109051269,13.630000114,245.16281206,241.38,1.0832314309
12887,20121231,2012,3,9999,-0.006201545,-0.006301545,6.4499998093,292.48169135,403.16169141,0.5238855031
12894,20121231,2012,1,1389,0.0736104771,0.0735104771,19.969999313,1055.4144637,961.1305,0.4212966277
12903,20121231,2012,2,1311,-0.080519468,-0.080619468,3.8499999046,118.98424705,178.59912348,0.217419858
12905,20121231,2012,1,2911,-0.040615376,-0.040715376,16.25,1136.9475,1025.7050733,1.0032303524
12906,20121231,2012,2,1382,0.3927648664,0.3926648664,3.8699998856,199.98998409,158.33971608,0.352910963
12908,20121231,2012,1,3721,0.0352664404,0.0351664404,12.760000229,1180.3510612,1105.2694803,0.5594465094
12913,20121231,2012,3,9999,0,-0.0001,15.81000042,331.86771881,377.31718405,0.0633227197
12914,20121231,2012,3,9999,0.0427404344,0.0426404344,31.819999695,3358.8555278,4136.9054784,0.4413816058
12916,20121231,2012,3,9999,0.0863509253,0.0862509253,17.950000763,184.70550785,199.91897235,0.8633245142
12919,20121231,2012,3,9999,-0.100386098,-0.100486098,2.5899999142,159.50255471,240.60898386,0.7065544121
12921,20121231,2012,3,9999,0.0352682211,0.0351682211,13.609999657,37.618039051,38.528399334,1.5096043599
12922,20121231,2012,3,9999,-0.096287698,-0.096387698,8.6199998856,237.40341685,387.48358955,0.3218126489
12924,20121231,2012,3,9999,-0.08972393,-0.08982393,13.039999962,493.92911856,794.67119008,0.1906469893
12927,20121231,2012,3,9999,0.0083575416,0.0082575416,27.520000458,713.01569186,805.78319228,0.2423228064
12959,20121231,2012,3,3674,-0.170798928,-0.170898928,3.6300001144,60.490321907,90.955156511,0.2069035368
12960,20121231,2012,3,9999,-0.030398319,-0.030498319,9.5399999619,244.75823902,228.97126925,0.0989245567
12963,20121231,2012,3,9999,0.0905172601,0.0904172601,2.3199999332,49.072638588,99.019595982,1.1502791325
12967,20121231,2012,3,9999,-0.07495828,-0.07505828,-9.004999161,114.8317493,95.64,1.591299709
12971,20121231,2012,3,9999,-0.227504253,-0.227604253,-5.890000343,84.344804916,85.92,0.0604013383
12981,20121231,2012,1,3429,-0.025675241,-0.025775241,29.989999771,4882.4919227,3554.9156331,0.877386977
13006,20121231,2012,3,6022,0.0228758045,0.0227758045,6.1199998856,115.06823785,117.13646036,1.2326173115
13007,20121231,2012,3,6021,-0.021421432,-0.021521432,14,94.178,89.590256474,0.9152508348
13008,20121231,2012,3,9999,0.0547322892,0.0546322892,109.98999786,13223.16808,10521.067582,0.5941217345
13014,20121231,2012,3,9999,0.0357513987,0.0356513987,12.31000042,41.509321415,42.588360386,1.6046823764
13018,20121231,2012,1,3812,-0.002654843,-0.002754843,11.300000191,2119.8009358,1840.8422159,0.5351912379
13035,20121231,2012,1,2431,0.0387121588,0.0386121588,26.090000153,4847.3654883,4667.3737941,0.4201110537
13036,20121231,2012,3,9999,-0.037688468,-0.037788468,15.920000076,88.913200426,79.58625,1.7686567503
13037,20121231,2012,3,9999,0.0208681151,0.0207681151,11.979999542,109.8925358,116.95575,1.3601711697
13041,20121231,2012,3,9999,0.0377937183,0.0376937183,9.7899999619,210.32835918,202.20749654,0.2881836276
13049,20121231,2012,3,9999,-0.023206679,-0.023306679,4.7399997711,169.44077182,192.67919672,0.2441708534
13056,20121231,2012,1,2771,-0.01160095,-0.01170095,17.239999771,495.73619342,471.58271631,1.6306715287
13085,20121231,2012,1,7011,0.0467218459,0.0466218459,39.810001373,1374.1616274,1061.7155643,2.0953296327
13105,20121231,2012,3,9999,0.0174291767,0.0173291767,22.950000763,959.6772319,731.96177821,0.3009557925
13106,20121231,2012,3,9999,0.0792079344,0.0791079344,11.109999657,642.31352015,914.91840881,0.0501777549
13107,20121231,2012,3,9999,0.0403120853,0.0402120853,15.380000114,402.01782299,566.69352798,0.4180217632
13108,20121231,2012,3,9999,0.1724970192,0.1723970192,4.1449999809,2707.9948075,6900.6346543,0.0536262813
13109,20121231,2012,3,9999,0.2714285254,0.2713285254,7,305.669,334.52875,0.2213262412
13111,20121231,2012,3,9999,0.0390690155,0.0389690155,12.029999733,251.60744442,312.15323046,0.252681769
13112,20121231,2012,3,3634,0.0147036156,0.0146036156,65.290000916,990.12286388,757.55557386,0.5503131814
13113,20121231,2012,3,3714,0.0473684408,0.0472684408,1.8999999762,34.23039957,49.31843983,0.9463208539
13116,20121231,2012,1,1321,0.1725738347,0.1724738347,23.700000763,949.35093056,656.51910687,1.228685541
13121,20121231,2012,2,4813,-0.152542338,-0.152642338,1.1799999475,135.35779398,191.50487402,0.1167246259
13124,20121231,2012,1,1381,-0.045215592,-0.045315592,19.020000458,2439.2199587,2665.8943022,0.2726504129
13139,20121231,2012,1,1321,-0.01477835,-0.01487835,18.270000458,612.62965535,718.99357363,0.3777186649
13159,20121231,2012,3,2834,-0.046511583,-0.046611583,4.7300000191,115.31267046,123.09880465,0.1580340733
13160,20121231,2012,3,9999,0.0048409193,0.0047409193,14.460000038,929.95152245,1306.7954058,0.1536494014
13167,20121231,2012,3,9999,-0.048842695,-0.048942695,5.5300002098,365.56619387,312.5785,0.0514216673
13168,20121231,2012,3,9999,0.0976695418,0.0975695418,38.189998627,4947.2851821,5787.8911021,0.1020385354
13169,20121231,2012,3,9999,-0.040650465,-0.040750465,2.4600000381,1436.3005423,2452.0093058,1.5439471407
13303,20121231,2012,1,2816,0.0817757025,0.0816757025,10.699999809,520.75829072,606.82762299,0.9624704419
13507,20121231,2012,3,6311,0.0010146837,0.0009146837,68.989997864,1851.4845727,1912.6728999,1.8836208613
13610,20121231,2012,1,2812,0.0414858013,0.0413858013,20.729999542,1661.5301933,1673.1427211,0.689054081
13688,20121231,2012,1,4911,-0.007692318,-0.007792318,40.950000763,17607.845128,19118.426593,1.0823945745
13769,20121231,2012,2,8071,-0.024999976,-0.025099976,2.7999999523,12.89679978,14.712740991,1.9261532062
13777,20121231,2012,3,7372,-0.00123909,-0.00133909,8.0699996948,198.4090125,195.03734532,0.3360325235
13856,20121231,2012,1,2086,-0.017696891,-0.017796891,70.209999084,108604.61792,110509.77263,0.2464699428
13901,20121231,2012,1,2111,-0.057083726,-0.057183726,33.810001373,68468.836641,70303.858648,0.1843768692
13928,20121231,2012,1,2911,0.0184405185,0.0183405185,56.939998627,69119.179633,70663.446511,0.8607439992
13936,20121231,2012,1,2321,-0.031241769,-0.031341769,114.58999634,8095.3248813,5475.6381644,0.5772763827
14198,20121231,2012,3,3812,0.0099091204,0.0098091204,73.669998169,901.1314176,758.942,0.6041260676
14219,20121231,2012,3,7371,-0.038787887,-0.038887887,3.2999999523,16.773899758,21.771749806,0.6527883799
14227,20121231,2012,3,3660,-0.002052284,-0.002152284,19.489999771,268.47474685,273.34160532,0.7958566653
14526,20121231,2012,3,3230,0.0458114855,0.0457114855,22.920000076,651.77604217,455.45593135,0.9802742358
14541,20121231,2012,1,2911,0.0231809709,0.0230809709,105.69000244,206854.46467,208117.107,0.6462007617
14593,20121231,2012,3,3571,-0.090737961,-0.090837961,585.2800293,550568.24132,547363.344,0.2245391278
14702,20121231,2012,3,3550,0.066169627,0.066069627,10.729999542,12850.891252,14669.204894,0.6397568019
14761,20121231,2012,1,2911,0.0221402589,0.0220402589,8.1300001144,195.97365276,233.37394989,0.3632065712
14795,20121231,2012,1,3562,0.0617092699,0.0616092699,45.049999237,4317.9072769,4469.7909394,0.5385669533
14816,20121231,2012,1,5441,-0.025018403,-0.025118403,27.180000305,1005.6056513,892.12542282,0.8143231578
14868,20121231,2012,3,5410,-0.095448136,-0.095548136,99.739997864,306.30153344,267.82190719,0.3319541355
15069,20121231,2012,1,2911,-0.00615885,-0.00625885,30.850000381,21792.964719,18035.006615,0.9562119746
15070,20121231,2012,3,6020,0.0113498457,0.0112498457,24.670000076,296.21269092,286.92207091,0.6088463014
15202,20121231,2012,1,1442,-0.014950812,-0.015050812,52.840000153,6847.8526598,5138.0767815,0.8896483339
15203,20121231,2012,3,3520,0.0273598116,0.0272598116,5.4897999763,22.151342905,27.243,0.7534244087
15318,20121231,2012,3,6711,0.0210116338,0.0209116338,12.850000381,2205.8567655,2263.944718,1.4420706674
15456,20121231,2012,1,5661,-0.103794679,-0.103894679,35.840000153,5412.520983,4635.1940684,0.5616657605
15457,20121231,2012,3,2650,0.138308391,0.138208391,20.100000381,199.75380379,276.30015776,0.3001217931
15537,20121231,2012,3,3820,0.1366666853,0.1365666853,9,66.033,59.294040284,1.0010273194
15553,20121231,2012,1,4924,0.0253976826,0.0252976826,38.979999542,4591.1423061,4545.7625,0.9720232444
15560,20121231,2012,1,5731,0.0443349332,0.0442349332,2.0299999714,202.11085715,381.80351147,0.7770647587
15579,20121231,2012,3,3674,0.0481845997,0.0480845997,29.469999313,33030.06364,32642.277628,0.3484689613
15580,20121231,2012,3,6320,0.0644067302,0.0643067302,2.9500000477,62.280401007,58.59425,2.2093410811
15720,20121231,2012,1,4911,0.0010443951,0.0009443951,45.479999542,14817.884131,15052.468449,1.1520860407
15721,20121231,2012,1,1381,-0.004565198,-0.004665198,46,3011.344,2473.26025,0.643219483
16030,20121231,2012,3,6552,0.0748299882,0.0747299882,13.229999542,172.25459404,190.181519,2.6871713655
16126,20121231,2012,1,3641,0.00813225,0.00803225,38.119998932,964.93153296,773.40747881,0.4960960718
16249,20121231,2012,3,3845,-0.090361431,-0.090461431,1.6599999666,49.389979007,48.755559575,0.2997484886
16505,20121231,2012,3,6022,0.0515933447,0.0514933447,19.770000458,2038.4056672,1707.9067028,2.7128832205
16548,20121231,2012,1,6022,0.0133424895,0.0132424895,43.470001221,1953.9765549,2091.8278347,0.521233325
16555,20121231,2012,1,5159,0.0002003672,0.0001003672,49.900001526,1169.6560358,1081.9908628,0.9445532379
16600,20121231,2012,1,2066,-0.014330496,-0.014430496,73.269996643,11911.649894,11742.690551,0.0835481482
16678,20121231,2012,1,5411,-0.008384121,-0.008484121,26.239999771,13482.111882,12631.129491,0.4343108507
16852,20121231,2012,3,3670,0.9006485343,0.9005485343,0.2777999938,2.9735711331,9.0994701948,0.3806988042
17005,20121231,2012,1,5912,0.0395613909,0.0394613909,46.509998322,57983.689337,59884.587873,0.7894428996
17073,20121231,2012,2,1311,0.0501694754,0.0500694754,14.75,25.38475,27.710583693,0.6595821713
17137,20121231,2012,3,2511,0.1224123016,0.1223123016,11.109999657,120.39906628,115.5338647,1.7943751565
17144,20121231,2012,1,2043,-0.013905915,-0.014005915,40.990001678,26447.732843,24947.289453,0.2876314874
17478,20121231,2012,1,2731,0.0764450654,0.0763450654,53.11000061,14748.647169,12586.5,0.1164148028
17523,20121231,2012,1,3672,-0.035465941,-0.035565941,14.380000114,147.15054117,99.900896151,0.8365912271
17743,20121231,2012,1,6331,-0.025408763,-0.025508763,39.75,5398.686,5383.6476667,0.8568615876
17750,20121231,2012,1,2676,-0.00641625,-0.00651625,85.720001221,33541.036398,32847.974854,0.1977248919
17778,20121231,2012,1,6331,0.0162527673,0.0161527673,131916,218100.57345,206350.94575,1.0675070745
17929,20121231,2012,1,4932,-0.007224627,-0.007324627,33.220001221,3744.0602376,3306.3133843,0.7930262578
17961,20121231,2012,1,3714,0.0448496304,0.0447496304,20.290000916,964.36345351,850.90597886,0.9515812154
18091,20121231,2012,1,3592,0.0346675813,0.0345675813,31.729999542,1484.3293786,1456.7417642,0.7603129652
18148,20121231,2012,3,8700,-0.191232249,-0.191332249,-8.440000534,5.832040369,2.4127999306,1.3017964384
18163,20121231,2012,1,2841,-0.02778179,-0.02788179,69.830001831,190931.35574,167831.4925,0.422119243
18403,20121231,2012,1,5311,0.0986621231,0.0985621231,17.940000534,3932.4481171,5095.2628533,0.886195112
18411,20121231,2012,1,4911,-0.016991915,-0.017091915,43.549999237,38067.315633,40220.346337,0.6766645341
18438,20121231,2012,1,3451,-0.04015673,-0.04025673,10.210000038,61.62756023,69.570408165,2.0419575472
18542,20121231,2012,1,3531,0.0573498346,0.0572498346,85.239997864,55741.332763,55403.77739,0.2294492104
18570,20121231,2012,3,5810,0.0665959716,0.0664959716,37.689998627,1059.0889614,1128.2130214,0.7307680755
18649,20121231,2012,1,4731,0.0389658287,0.0388658287,27.459999084,1311.7366963,1095.4868144,0.342384888
18650,20121231,2012,3,3533,-0.012456703,-0.012556703,14.449999809,124.22664836,128.95091197,0.8149845673
18729,20121231,2012,1,2844,-0.036497686,-0.036597686,108.5,51264.297,49681.411972,0.0587476697
19166,20121231,2012,1,3533,0.0576091148,0.0575091148,55.459999084,7619.8711142,7333.9262572,0.2047466707
19271,20121231,2012,3,2013,0,-0.0001,6.9499998093,63.655048253,69.852191226,0.2812884936
19350,20121231,2012,1,3523,0.0336703733,0.0335703733,84.050003052,32919.612545,32164.911412,0.2229299583
19393,20121231,2012,1,2834,-0.001225894,-0.001325894,32.630001068,53861.983833,60722.571089,0.2689929912
19502,20121231,2012,1,5912,0.0914184153,0.0913184153,33.909999847,32070.517996,25393.394635,0.5260063692
19561,20121231,2012,1,3721,0.014539605,0.014439605,74.279998779,56012.838639,55654.342986,0.0644762323
19721,20121231,2012,1,7389,0.2126334757,0.2125334757,22.479999542,455.42231073,405.08,1.0776838408
19828,20121231,2012,3,5812,0.0085836835,0.0084836835,4.6599998474,1822.4513803,1844.273838,1.1807963842
19880,20121231,2012,1,1623,0.0915061384,0.0914061384,22.840000153,1735.2690116,1213.7881569,0.634914407
20053,20121231,2012,1,6021,0.0379747525,0.0378747525,2.3699998856,1864.18503,1557.420495,1.6983010844
20117,20121231,2012,3,7370,-0.013001777,-0.013101777,17.690000534,1319.0018198,1133.6881642,0.7013252272
20204,20121231,2012,1,3491,0.0904806852,0.0903806852,42.439998627,2415.8969218,2139.5442428,0.3148176223
20336,20121231,2012,3,7373,0.2185185254,0.2184185254,5.4000000954,18.354600324,13.712,1.6346364488
20395,20121231,2012,3,6022,0.0319881663,0.0318881663,10.159999847,1065.021984,1221.01316,0.6821040859
20415,20121231,2012,1,6719,0.085327372,0.085227372,22.149999619,5417.5133567,5202.280522,1.1101400129
20504,20121231,2012,3,5620,-0.012244886,-0.012344886,2.4500000477,31.607450615,59.257198771,0.6380763867
20512,20121231,2012,1,7373,0.07585527,0.07575527,51.150001526,1167.6010848,1465.1826122,0.9305461681
20598,20121231,2012,3,250,-0.125081569,-0.125181569,45.970001221,994.56097641,841.47106716,0.5777243996
20618,20121231,2012,1,3312,0.0654148161,0.0653148161,48.459999084,2550.6920518,2504.280488,0.3578744303
20626,20121231,2012,1,2821,0.0814640149,0.0813640149,30.190000534,36204.81472,37654.47,0.5699505535
20670,20121231,2012,3,3662,-0.040369131,-0.040469131,8.6700000763,258.47871227,210.82545781,0.1445428543
20750,20121231,2012,1,4941,0.0194444656,0.0193444656,18,754.29,774.02226122,0.744456598
21055,20121231,2012,1,5661,-0.005964248,-0.006064248,55.330001831,1344.0764045,1473.3141374,0.4140592693
21135,20121231,2012,1,2851,0.456445992,0.456345992,2.8699998856,248.3640501,414.20161646,1.3539485756
21178,20121231,2012,1,3721,-0.010825317,-0.010925317,93.300003052,30190.668088,28270.696754,0.0382399485
21186,20121231,2012,1,2621,0.0310579427,0.0309579427,30.909999847,5403.0988833,4955.005,0.8048977393
